lat__float,longitude__float,acctype__cat,light__cat,numvehs__cat,rdsurf__cat,rodwycls__cat,weather__cat,severity__cat
41.7905281,-87.86706864,10,4,2,1,5,1,0
41.7801959,-87.86445063,15,5,2,1,4,3,0
41.98605689,-88.02629139,12,1,2,3,1,3,0
41.74728622,-87.7412789,15,5,2,1,4,1,0
41.79049798,-87.86867586,10,1,2,2,5,1,0
41.77855089,-87.86815043,11,5,2,4,5,1,0
41.77862046,-87.86798924,15,1,2,2,4,1,0
41.98025726,-88.03149475,11,5,2,3,3,1,0
41.97306174,-88.03160801,11,4,2,2,4,1,0
41.78010872,-87.86464388,12,5,2,1,4,1,0
41.77431634,-87.87761563,10,3,2,1,5,1,0
41.7491559,-87.74142475,12,1,2,1,4,1,0
41.75454195,-87.74148735,10,5,2,1,4,1,0
39.87468644,-91.08578544,4,4,1,1,8,1,0
39.85483647,-88.95452211,12,1,2,1,99,7,0
39.81903843,-88.87818366,11,1,2,2,5,1,0
39.84894927,-88.97755059,15,1,2,1,4,1,0
39.84580429,-88.95567506,11,1,2,1,4,1,0
41.92779542,-87.96771831,6,3,1,3,1,3,0
41.71677341,-88.00684743,12,1,2,1,1,1,0
42.05964982,-88.04487744,6,1,1,3,4,3,0
42.39288359,-87.92655386,11,5,2,3,4,3,0
42.44663529,-88.09054828,10,3,2,1,3,1,0
42.18372839,-88.1909317,11,4,2,2,4,3,0
42.1645158,-87.920847,11,1,2,2,5,1,0
42.16078005,-87.91905634,11,1,2,2,5,3,0
42.34381008,-88.16937684,15,1,2,1,4,1,0
42.27968834,-87.87523762,10,1,2,3,3,3,0
42.16451475,-87.92084759,11,5,2,1,5,1,0
42.30437809,-88.07724514,11,1,2,1,3,1,0
42.34445979,-87.9335361,10,4,2,2,4,1,0
42.24135689,-88.04381612,11,4,2,4,3,1,0
42.4329972,-88.11690502,11,4,2,1,3,1,0
42.46616494,-88.01713224,10,3,2,2,3,4,0
42.4390385,-87.87612758,14,4,2,1,3,1,0
42.2447436,-88.12283596,6,4,1,2,4,1,0
41.62560954,-87.71416082,11,1,2,1,5,1,0
41.62526245,-87.73729489,11,1,2,1,4,1,0
41.85003518,-88.30436494,10,1,2,1,3,1,0
41.98570205,-88.02445461,12,1,2,2,1,2,0
41.97331827,-88.03151716,10,1,2,2,3,3,0
41.95853855,-88.03166426,10,1,2,3,3,3,0
41.98729811,-88.03141184,6,1,1,2,3,3,0
41.34234185,-88.74870329,4,4,1,1,8,1,0
41.40229201,-88.74888481,6,1,2,1,8,1,0
41.16379285,-89.07566508,11,1,2,3,6,3,0
41.90249706,-88.09206073,11,5,2,1,4,1,0
42.04095118,-88.06017698,11,2,2,3,4,3,0
41.98623129,-87.83525651,12,1,2,4,5,1,0
42.0060098,-87.85532564,11,1,2,1,4,1,0
42.01087232,-87.8409375,12,1,2,9,5,9,0
42.02544897,-87.84079202,11,1,2,1,5,7,0
42.02463203,-87.8648714,10,1,2,1,4,1,0
41.16270421,-87.85108513,10,5,2,1,4,1,0
41.16274749,-87.85102579,11,1,2,1,4,1,0
41.16270475,-87.85108547,10,5,2,1,4,1,0
41.1684861,-87.85118732,6,4,1,2,1,1,0
38.65907997,-90.07379492,4,4,1,1,5,1,0
41.16284393,-87.85108899,12,1,2,1,1,1,0
41.13589916,-87.87738457,12,5,2,2,4,2,0
41.15974969,-87.85115186,10,1,2,2,4,2,0
41.13549099,-87.87745197,11,1,2,1,4,1,0
41.33727694,-88.73212867,6,4,1,3,8,3,0
42.42899095,-87.87648402,11,2,2,4,3,1,0
42.19721966,-87.98947185,11,1,2,1,5,1,0
42.19363004,-88.18155331,4,4,1,1,3,1,0
42.24475624,-88.12287575,12,4,2,1,4,1,0
42.47701317,-88.10961512,6,1,1,1,3,1,0
41.7487097,-87.76947158,11,1,2,1,4,1,0
41.74814923,-87.79973327,11,1,2,2,4,1,0
41.74901719,-87.75110372,10,1,2,1,4,1,0
41.74815474,-87.79954843,11,1,2,1,4,1,0
41.74826778,-87.7926047,10,1,2,1,5,1,0
41.75461997,-87.74906139,11,1,2,4,4,7,0
41.55741122,-87.63604662,11,1,2,1,4,1,0
37.74502465,-89.09540075,4,4,1,1,9,1,0
41.74868676,-87.77056523,11,3,2,1,4,1,0
41.74889165,-87.75757989,10,2,2,1,3,1,0
41.74994123,-87.75600265,11,1,2,1,4,1,0
38.3324469,-90.15820334,11,1,2,1,3,1,0
38.35323133,-90.15137597,10,1,2,2,3,2,0
38.33443389,-90.14850399,11,5,2,2,3,2,0
38.32040389,-90.15324148,9,4,2,4,8,5,0
41.91033417,-87.88385567,12,4,2,1,4,1,0
38.35645614,-90.15337845,10,5,2,3,5,2,0
41.90838351,-87.83497082,11,1,2,1,4,1,0
42.33300573,-88.0290628,15,1,2,1,3,1,0
41.92429051,-88.30982901,10,1,2,3,3,3,0
41.90746501,-87.88463288,11,1,2,2,4,3,0
41.90838231,-87.83497011,11,1,2,3,4,3,0
41.9082756,-87.83992962,11,1,2,9,5,1,0
41.89718944,-87.88355892,12,1,2,2,4,1,0
41.89627428,-87.87093161,11,5,2,1,5,1,0
38.07952961,-89.38237135,10,4,2,1,3,1,0
38.07857767,-89.40142603,4,4,1,1,8,1,0
38.08126087,-89.39393547,11,1,2,1,8,1,0
38.0508258,-89.38095992,10,1,2,1,3,1,0
41.79105751,-87.84208824,10,5,2,1,5,1,0
41.91767891,-88.2964735,11,5,2,1,5,1,0
41.9134151,-88.31547471,11,3,2,1,5,1,0
41.91769385,-88.29636762,11,1,2,1,5,1,0
41.75403342,-87.74994127,14,2,2,3,4,3,0
41.77854831,-87.86814677,11,1,2,1,5,1,0
42.3364765,-88.03182226,10,1,2,1,3,1,0
42.33300827,-88.02906306,11,4,2,9,3,1,0
42.36026649,-88.03338424,12,1,2,1,3,1,0
42.33874874,-88.00351565,4,1,1,9,5,4,0
42.34849453,-88.03323197,11,1,2,2,3,1,0
42.33874532,-88.00457343,11,1,2,3,5,3,0
42.32995039,-88.00467529,11,4,2,1,4,1,0
42.33675258,-88.03435232,11,1,2,1,3,1,0
41.86535757,-87.78269944,12,1,2,2,3,1,0
42.12768217,-88.30088301,11,1,2,3,3,1,0
41.10047547,-88.25104431,7,2,1,4,8,5,0
41.78598735,-87.57749125,11,1,2,2,4,1,0
42.01228733,-87.6902458,11,1,2,3,3,1,0
40.46457942,-88.99393594,12,1,2,3,99,3,0
41.84923402,-87.88148443,15,1,2,1,4,1,0
40.45788374,-89.00592874,11,1,2,3,4,3,0
41.84909743,-87.88141366,12,4,2,1,4,1,0
41.84840519,-87.89159925,6,1,1,3,4,3,0
40.29085843,-88.69727367,6,4,1,1,6,3,0
42.3927747,-88.18347224,10,1,2,1,5,1,0
37.35335859,-89.17537012,4,4,1,1,8,1,0
37.45821921,-89.20306283,4,4,1,1,8,1,0
37.61348929,-88.70946382,4,4,1,2,8,2,0
37.73505445,-88.5701133,5,4,1,2,4,3,0
41.74997378,-87.7413716,10,1,2,1,4,1,0
41.74856951,-87.77657987,10,1,2,1,4,1,0
41.75278114,-87.74144284,11,5,2,3,4,1,0
41.62549771,-87.72016484,11,4,2,3,5,3,0
41.96791136,-88.00674852,11,4,2,2,3,1,0
41.72967588,-87.72895153,11,1,2,1,5,1,0
41.7296748,-87.72895135,11,1,2,1,5,1,0
41.78883911,-89.69648015,11,1,2,3,99,1,0
41.46681732,-90.54768893,10,1,2,3,4,3,0
41.4669428,-90.54720544,11,1,2,1,4,1,0
41.48592356,-90.58289457,11,1,2,2,4,1,0
41.55493987,-88.12575658,10,1,2,9,4,1,0
41.55247803,-88.12216753,10,1,2,3,4,1,0
41.5601941,-88.13378638,6,1,1,3,3,3,0
41.56041685,-88.13412285,11,1,2,1,3,1,0
41.58125581,-88.10293703,6,5,1,3,3,1,0
41.92085671,-87.74620612,11,1,2,1,4,1,0
41.68581055,-88.06783452,10,4,2,1,4,1,0
40.79049729,-89.36056294,10,1,2,1,8,1,0
42.33874265,-88.0046313,10,1,2,3,3,3,0
42.33283381,-88.02905714,11,1,2,1,3,1,0
42.33675754,-88.0343762,11,1,2,9,3,1,0
42.33755345,-88.02409664,15,1,2,3,3,3,0
42.34486607,-88.03320643,12,1,2,3,3,3,0
42.33737044,-88.00463664,11,4,2,1,3,1,0
42.34277692,-88.00458811,10,1,2,1,3,1,0
41.86503368,-87.80256105,12,5,2,1,3,1,0
41.99461447,-88.2071339,11,1,2,1,4,1,0
41.86560311,-87.78394459,15,1,2,1,3,1,0
41.89437002,-87.80522229,11,1,2,1,5,1,0
41.84693197,-88.31164294,15,5,2,2,5,1,0
41.7185458,-88.2817888,10,5,2,9,3,1,0
41.57534617,-88.43500936,11,1,2,3,8,3,0
41.37140456,-88.45052895,4,5,1,2,3,1,0
41.90197501,-88.33990553,11,1,2,3,3,3,0
41.90308453,-88.35935942,5,1,1,3,3,3,0
41.91530448,-88.30886782,11,1,2,2,3,1,0
38.37872305,-88.36846162,15,1,2,1,99,1,0
38.37964542,-88.36846238,10,1,2,2,99,1,0
38.37873769,-88.37320432,15,1,2,1,99,1,0
38.37900356,-88.40374272,8,1,1,1,4,1,0
38.37955436,-88.35990668,15,1,2,3,3,1,0
41.92662418,-88.30985523,6,5,1,4,3,2,0
41.91443873,-88.308655,10,1,2,1,3,1,0
41.91389423,-88.31232808,12,1,2,1,5,1,0
41.9134151,-88.31547471,10,1,2,2,5,1,0
38.37873903,-88.37441634,10,1,2,1,99,1,0
39.78363745,-89.66834253,11,5,2,1,5,1,0
41.97841263,-88.27348226,6,1,1,3,3,3,0
42.2745729,-89.0290194,11,5,2,3,5,1,0
42.22657524,-89.07220351,11,1,2,1,5,1,0
42.2635941,-89.02487194,11,1,2,1,5,1,0
41.62262638,-87.58788239,15,1,2,2,5,3,0
41.62271777,-87.61710349,11,5,2,1,5,1,0
41.63829234,-87.60663202,9,5,2,1,3,1,0
41.63894905,-87.60755762,9,5,2,1,3,1,0
41.62267552,-87.58242162,7,1,1,1,5,1,0
41.6356857,-87.58323895,11,1,2,1,4,1,0
41.6192052,-87.61711378,15,4,2,1,5,1,0
41.62265174,-87.62054192,10,5,2,2,5,1,0
41.64234081,-87.61138677,9,5,2,3,3,3,0
41.62258927,-87.59196752,11,5,2,3,5,1,0
41.62267403,-87.58260861,8,4,1,3,5,1,0
41.64130193,-87.60999503,9,5,2,2,3,3,0
41.63716015,-87.61720563,10,1,2,1,3,1,0
41.62267693,-87.58232846,11,1,2,6,5,7,0
41.91033736,-87.68717237,10,4,2,2,4,7,0
41.72101071,-87.67854052,9,5,2,3,4,1,0
41.96095283,-87.72782437,10,5,2,3,3,3,0
41.74285289,-87.68266756,11,1,2,3,4,1,0
41.85112084,-87.72470696,15,5,2,2,3,1,0
41.78236558,-87.7228571,11,1,2,2,4,1,0
37.82146143,-88.48490987,6,1,1,4,8,3,0
37.7333317,-88.61598834,6,2,1,4,9,3,0
37.83532997,-88.54250322,4,1,1,1,8,1,0
37.73131607,-88.60632831,4,3,1,1,9,1,0
37.82053357,-88.47569933,4,4,1,1,8,1,0
37.68444681,-88.61905473,4,3,1,1,8,1,0
41.28916256,-88.21631142,6,4,1,3,8,1,0
41.90507685,-87.91325225,6,5,1,1,5,1,0
41.90633875,-87.91815098,11,1,2,1,5,1,0
41.90727249,-87.89590271,11,1,2,3,4,3,0
41.90738277,-87.89009507,6,1,1,3,4,3,0
41.92171199,-87.8989437,15,1,2,3,3,1,0
41.90697,-87.91299873,10,1,2,3,4,3,0
38.78143695,-89.95133464,10,1,2,1,3,1,0
38.81079933,-89.93450413,10,1,2,1,3,1,0
38.82421483,-89.97279074,10,4,2,1,1,1,0
38.78470051,-89.9511716,10,1,2,1,3,1,0
39.46738921,-88.45143248,11,1,2,4,8,5,0
38.78143528,-89.9513327,11,1,2,2,3,7,0
40.79049747,-89.36056194,11,1,2,1,8,1,0
40.79049744,-89.36056267,11,1,2,9,8,9,0
40.79025393,-89.37578833,11,1,2,1,10,1,0
41.72242578,-87.57908266,11,9,2,9,5,9,0
38.81592455,-89.96084795,9,1,2,1,2,1,0
38.79381824,-89.95122882,11,1,2,3,3,3,0
38.80891352,-89.95230075,10,1,2,1,3,1,0
38.78134278,-89.95141664,15,1,2,1,3,1,0
38.77423663,-89.99324282,6,4,1,1,3,1,0
38.8113639,-89.95573531,10,3,2,1,2,1,0
38.82391383,-89.97289379,11,1,2,1,3,1,0
38.78741194,-89.97947547,10,5,2,1,3,1,0
41.7958538,-88.12252068,15,5,2,1,4,1,0
41.88857782,-87.80501004,10,5,2,4,5,1,0
41.9116973,-88.31502557,11,5,2,1,5,1,0
41.91298244,-88.3082548,10,1,2,1,3,1,0
41.91445881,-88.30867955,11,1,2,1,3,1,0
41.86504245,-87.80145059,12,1,2,1,3,1,0
41.87042546,-87.77422917,11,1,2,1,2,1,0
41.95765463,-88.08111449,10,1,2,2,5,1,0
41.85051844,-87.74422574,12,1,2,1,4,1,0
41.9758791,-87.69216071,10,1,2,9,3,1,0
41.99080257,-87.67357494,11,1,2,9,4,1,0
41.97642997,-87.65497631,12,4,2,3,5,3,0
41.97590232,-87.68914142,11,1,2,9,3,1,0
41.98201686,-87.66000858,11,1,2,1,4,1,0
41.91737993,-87.78524001,11,1,2,3,5,1,0
41.91083891,-87.65420969,12,1,2,1,3,1,0
38.78143545,-89.95133289,15,1,2,1,3,1,0
41.95331228,-87.75712309,11,1,2,1,5,5,0
41.96795752,-87.75590826,10,1,2,4,1,1,0
41.79339699,-87.58010541,11,1,2,9,5,1,0
41.94634876,-87.74707675,11,1,2,9,4,9,0
41.72183516,-87.62055769,11,1,2,2,4,1,0
41.90096694,-87.61960517,6,5,1,3,4,7,0
41.89966486,-87.61869778,6,5,1,3,4,9,0
41.7211045,-87.67215823,15,1,2,2,4,1,0
41.77515298,-87.62530121,6,5,2,2,1,7,0
41.97826703,-87.83657922,11,1,2,4,4,1,0
41.97290981,-87.74783907,11,1,2,1,5,1,0
41.97291174,-87.74783936,11,1,2,1,5,1,0
42.01239053,-87.80662282,11,1,2,2,5,1,0
41.98429726,-87.82145449,10,1,2,2,5,1,0
41.79942881,-87.80121417,11,5,2,1,1,1,0
41.95141907,-87.72653003,12,5,2,3,1,3,0
41.7905757,-87.82388696,6,5,1,3,1,3,0
41.87460263,-87.91254261,11,1,2,1,1,1,0
41.87134162,-87.77898381,11,1,2,1,1,1,0
41.8456485,-87.65009043,11,5,2,1,1,1,0
41.84571547,-87.64956877,11,5,2,1,1,1,0
42.1355421,-88.00478215,6,5,1,3,1,1,0
41.83837457,-87.66578697,12,1,2,1,1,1,0
41.87199522,-87.64506813,12,1,2,3,1,3,0
42.13945208,-88.00512143,6,5,1,3,1,1,0
41.98907758,-88.03577329,6,4,1,4,4,1,0
40.886402,-90.11317882,6,1,1,4,6,3,0
41.06384944,-90.33342531,6,1,1,3,6,3,0
41.21404265,-90.7324303,4,4,1,9,8,9,0
42.3066439,-89.02907792,15,1,2,1,4,1,0
40.48240352,-88.99279576,6,1,1,3,99,1,0
41.90181675,-87.90320761,12,4,2,1,5,1,0
41.90717095,-87.90311761,10,1,2,3,4,3,0
41.90116943,-87.89989228,11,2,2,1,5,1,0
41.90687453,-87.91814231,11,1,2,2,4,1,0
41.91441692,-87.9034962,11,3,2,1,5,1,0
41.93095689,-87.90743208,12,1,2,9,5,9,0
41.91077034,-87.65884055,10,1,2,1,3,1,0
41.71415526,-87.64298134,11,5,2,1,4,1,0
41.88091477,-87.61737719,11,5,2,4,4,1,0
41.95429883,-87.66904407,10,1,2,3,4,1,0
41.95426792,-87.66912532,10,5,2,3,4,1,0
41.77393218,-88.18630052,12,1,2,2,4,1,0
40.5788034,-89.64113839,15,1,2,1,5,1,0
41.6226552,-87.61710458,11,1,2,1,5,1,0
41.60093598,-87.61701633,12,5,2,1,4,1,0
41.62264618,-87.62309915,10,1,2,1,5,1,0
42.15094289,-88.13606199,6,1,1,1,3,1,0
38.76886609,-90.06655313,5,1,1,1,4,1,0
41.60093861,-87.62561565,7,5,1,2,4,7,0
41.60752928,-87.61705005,11,1,2,2,5,1,0
42.26098267,-88.25248075,6,1,1,3,3,3,0
42.26971282,-88.2376425,6,1,1,3,3,3,0
41.46979012,-87.63289887,10,1,2,1,5,1,0
41.4706348,-87.63612606,10,1,2,2,4,3,0
41.9010979,-87.8837216,11,1,2,3,4,3,0
41.93622958,-88.20869346,12,1,2,3,4,3,0
41.68390969,-87.72002659,11,5,2,1,4,1,0
41.69023886,-87.7396554,12,5,2,1,5,1,0
41.66175171,-87.73944167,11,1,2,1,4,1,0
39.7376695,-90.1431258,4,4,1,1,6,1,0
39.81000923,-90.50291931,4,4,1,1,8,1,0
39.6878718,-90.20509853,4,1,1,1,6,1,0
39.73769426,-90.14120522,6,4,1,9,6,1,0
42.27602336,-89.52962706,6,4,1,3,9,4,0
42.20053296,-89.62981386,11,1,2,2,8,3,0
42.40113538,-89.7995131,6,1,1,3,8,3,0
42.34222249,-89.82810051,6,4,1,3,8,1,0
42.32497626,-89.05788626,6,9,1,9,4,9,0
42.31327006,-89.0578394,10,1,2,1,4,1,0
42.33999494,-89.02869223,11,5,2,2,4,1,0
42.29843027,-89.05504502,11,1,2,1,4,1,0
42.36581925,-89.00952024,11,1,2,9,3,1,0
42.3060476,-88.00431442,11,4,2,1,4,1,0
42.29012832,-87.95478794,12,1,2,1,5,2,0
42.27237858,-87.95106115,15,1,2,2,4,1,0
42.28231283,-87.9447226,11,1,2,3,3,3,0
42.30597479,-87.95961528,11,1,2,4,4,1,0
42.24926478,-87.94595483,6,1,1,3,4,1,0
42.29013827,-87.95478585,10,1,2,3,5,1,0
42.28729601,-88.00402441,4,5,1,1,3,1,0
42.2829823,-87.95330058,11,5,2,3,4,3,0
42.30573061,-87.94058672,13,3,2,9,4,3,0
42.29676046,-87.9563502,12,1,2,3,5,3,0
42.28238689,-87.96985217,11,1,2,1,3,1,0
42.30601722,-88.00431181,11,1,2,1,4,1,0
42.3022265,-87.95785416,6,5,1,3,4,3,0
37.72963894,-88.80437967,10,2,2,3,8,1,0
37.69120139,-88.94183621,15,1,2,1,8,1,0
37.6167501,-88.98096588,6,1,1,4,8,3,0
39.48371933,-88.37778959,15,5,2,1,5,1,0
39.47261674,-88.37650244,11,1,2,1,5,1,0
39.47217558,-88.37650139,10,1,2,1,5,1,0
39.45556012,-88.37805211,12,1,2,4,4,2,0
39.4890755,-88.37425892,11,1,2,3,5,2,0
38.90823784,-90.1319751,12,5,2,2,4,2,0
41.92970632,-87.86520842,11,5,2,4,5,1,0
41.94083564,-87.86572136,12,1,2,1,3,1,0
41.93684837,-87.88497636,15,1,2,1,4,1,0
41.93031618,-87.88471674,10,1,2,2,4,1,0
41.93012075,-87.87761462,11,1,2,2,5,1,0
41.93530854,-87.86545504,10,1,2,1,3,1,0
41.93721627,-87.85188214,10,1,2,2,5,1,0
41.93190229,-87.88473529,11,5,2,2,4,1,0
40.85201351,-90.40473057,6,1,1,4,8,3,0
41.97603688,-87.67938011,10,5,2,3,3,1,0
41.62281593,-87.58230887,12,5,2,1,3,1,0
41.62267201,-87.61219353,11,1,2,2,5,3,0
41.62259763,-87.59123603,11,1,2,3,5,1,0
41.63580771,-87.60304621,6,1,1,4,3,3,0
41.62267924,-87.58223634,10,5,2,1,5,1,0
41.63713963,-87.61422003,11,1,2,1,3,1,0
41.62586673,-87.58785243,15,1,2,1,3,1,0
41.63709328,-87.60753577,10,1,2,3,3,3,0
41.62464662,-87.61710281,12,5,2,9,5,1,0
41.6227011,-87.58154495,10,1,2,1,5,1,0
38.62033345,-90.12498463,11,4,2,2,4,2,0
41.99047619,-87.69451335,12,1,2,1,4,1,0
41.95292963,-87.78665203,11,1,2,1,3,1,0
41.52803649,-87.73258079,11,1,2,2,4,1,0
40.47372315,-88.9943308,15,5,2,2,99,1,0
40.47356839,-88.95249119,10,1,2,6,4,1,0
41.03376492,-90.2349908,6,1,1,4,8,1,0
40.77835554,-90.00488578,15,4,2,3,8,1,0
39.85717532,-89.6154516,6,9,1,3,4,3,0
39.80685123,-89.67773334,11,1,2,3,99,3,0
39.83108797,-89.60479166,10,1,2,1,4,1,0
39.50105964,-88.43420406,10,1,2,1,8,1,0
41.1195694,-87.85690288,12,1,2,1,4,1,0
41.12769163,-87.85966171,15,5,2,1,99,1,0
41.11884238,-87.86134884,12,1,2,9,99,1,0
41.11898438,-87.84077449,11,1,2,1,4,1,0
41.12014717,-87.86231984,11,1,2,1,4,1,0
41.11813457,-87.86801872,10,1,2,1,3,1,0
41.80853366,-87.80200819,10,1,2,1,5,1,0
41.13181246,-87.84973122,12,5,2,1,4,1,0
41.81611451,-87.83384715,10,5,2,1,5,1,0
41.81700393,-87.80323113,6,4,1,6,5,1,0
41.11876429,-87.87910634,10,4,2,1,3,1,0
41.8193129,-87.80249312,15,1,2,2,5,3,0
41.8178786,-87.80244489,6,1,1,3,5,3,0
41.82114984,-87.8025633,11,1,2,3,5,3,0
41.80602617,-87.8204674,6,5,1,3,5,1,0
39.41373968,-89.11507526,6,4,1,3,8,3,0
41.95397661,-87.69821948,10,1,2,3,4,1,0
41.99017335,-87.72765621,11,1,2,4,4,1,0
41.95414975,-87.67924004,10,5,2,3,4,3,0
41.98938985,-87.66947772,11,1,2,4,4,7,0
41.9245082,-87.72675544,10,1,2,3,3,1,0
41.92256112,-87.74623986,10,1,2,9,4,1,0
41.95050497,-87.74720906,6,1,1,5,4,1,0
41.9620354,-87.74750309,12,1,2,2,5,1,0
41.99036254,-87.71439042,11,1,2,3,4,1,0
41.98996997,-87.74318002,11,1,2,3,4,1,0
41.97590233,-87.68914141,11,1,2,1,3,1,0
41.9761649,-87.67074431,11,1,2,3,3,1,0
41.92270093,-87.74624314,11,3,2,6,4,1,0
41.955142,-88.30349504,6,1,1,3,3,3,0
40.77625349,-87.73702525,15,5,2,1,3,1,0
39.72313585,-90.25736071,10,1,2,1,5,1,0
39.72323112,-90.22916063,11,5,2,1,5,1,0
39.74804359,-90.22903552,9,9,2,9,3,9,0
41.93082295,-87.88469657,15,4,2,2,4,3,0
41.936679,-87.86288174,11,1,2,2,5,1,0
41.34867952,-88.84266707,12,4,2,1,99,1,0
41.37278467,-88.83606712,11,1,2,1,4,1,0
41.36237767,-88.84065507,6,5,1,3,4,3,0
41.36715962,-88.83610146,11,1,2,3,4,1,0
41.33357675,-88.8376879,6,2,1,3,4,1,0
41.35082818,-88.84119216,15,1,2,3,99,1,0
41.36711724,-88.83614568,8,5,1,9,4,7,0
38.8880244,-90.1724576,10,4,2,1,4,1,0
38.88786639,-90.16055451,11,1,2,4,4,1,0
40.22844988,-87.80410619,6,4,1,9,8,1,0
40.20486806,-87.60352267,10,4,2,1,3,1,0
41.34482549,-88.84128307,15,5,2,1,99,1,0
42.30604254,-87.97256611,11,1,2,4,4,1,0
42.28242747,-87.94612863,15,1,2,9,3,1,0
39.17815529,-89.65417793,11,1,2,3,3,1,0
38.13762506,-89.70351989,11,5,2,2,8,2,0
38.11785137,-89.70365058,11,1,2,1,8,1,0
42.01173583,-87.72855184,11,1,2,3,5,3,0
42.01173707,-87.73109957,11,1,2,3,5,3,0
41.99734401,-87.7129035,9,1,2,1,5,1,0
42.00447856,-87.73013517,12,5,2,1,4,1,0
42.00443846,-87.73005576,15,5,2,1,4,1,0
42.01172063,-87.72680469,11,1,2,3,5,3,0
42.01175468,-87.72634724,10,1,2,1,5,1,0
42.01176489,-87.73923955,11,1,2,3,4,3,0
42.0044868,-87.72871475,15,1,2,3,4,3,0
42.01178978,-87.74794838,10,1,2,2,5,1,0
42.01174305,-87.73121082,11,1,2,3,5,3,0
42.00353218,-87.72872914,11,1,2,3,4,3,0
42.01178967,-87.7479479,10,1,2,3,5,3,0
41.57905423,-87.66065303,15,1,2,2,5,1,0
41.57908857,-87.65973417,6,5,1,3,99,3,0
41.63823936,-87.60754962,15,5,2,2,3,1,0
38.57888461,-90.0767143,4,4,1,1,4,1,0
38.58452053,-90.0819353,6,5,1,1,3,1,0
38.56808047,-90.09082933,6,9,1,9,3,9,0
38.11365872,-89.7037253,4,1,1,1,8,1,0
38.1238733,-89.70185045,15,1,2,1,8,1,0
38.1425677,-89.70350563,15,1,2,1,8,1,0
39.72322416,-90.23856531,10,1,2,3,5,3,0
41.12121005,-87.88715712,10,1,2,1,4,1,0
41.11912215,-87.85275459,15,1,2,4,5,3,0
41.12117126,-87.85944212,15,4,2,4,99,1,0
41.10618469,-87.88773151,10,1,2,3,3,3,0
41.95393258,-87.70490893,10,1,2,9,4,9,0
41.95385182,-87.71663652,15,1,2,3,4,3,0
41.96071075,-87.74749927,11,1,2,3,4,3,0
41.95350636,-87.73961344,9,9,2,9,5,9,0
41.77365592,-87.566587,12,2,2,3,5,1,0
42.00353218,-87.72872914,11,1,2,3,4,3,0
42.00801003,-87.71154589,15,1,2,3,4,3,0
42.01186164,-87.73936909,12,1,2,3,4,3,0
41.99728076,-87.73381351,6,1,1,3,4,3,0
42.01174182,-87.73232306,15,1,2,3,5,1,0
38.13898679,-89.70351588,15,1,2,4,8,1,0
42.41545378,-88.00385066,11,1,2,3,3,3,0
42.39532503,-88.01761508,12,1,2,9,5,1,0
42.41538935,-88.04570062,11,1,2,1,5,1,0
42.01176489,-87.73923955,11,1,2,3,4,3,0
42.30937733,-88.60843287,4,4,1,3,8,9,0
42.41472145,-88.19866298,15,4,2,9,3,7,0
42.23693766,-88.42253495,15,4,2,3,3,3,0
42.18253959,-88.5337338,6,1,1,3,8,3,0
42.34908815,-88.54645283,6,1,1,3,8,3,0
41.89079068,-87.84430081,10,1,2,1,3,1,0
41.88804752,-87.83920765,6,5,1,4,3,7,0
41.86428711,-87.84449839,9,1,2,3,5,3,0
41.87902913,-87.83395722,11,1,2,2,5,1,0
42.26020951,-88.25856187,4,5,1,1,3,1,0
42.24535833,-88.42292414,10,5,2,1,3,1,0
42.25156362,-88.35553422,5,1,1,3,3,1,0
42.36042189,-88.44305031,15,1,2,1,3,1,0
41.93166208,-87.88472636,10,5,2,3,4,3,0
41.94508145,-87.90468004,12,4,2,2,3,1,0
41.93300457,-87.8653603,12,1,2,1,3,1,0
41.94401822,-87.86582989,10,5,2,9,3,1,0
39.48592635,-89.37406854,4,4,1,3,8,3,0
39.61232759,-90.04042482,6,1,1,1,8,1,0
39.68042018,-90.29939009,4,4,1,1,6,1,0
39.64844188,-90.22883325,6,1,1,9,8,5,0
39.52110399,-90.21356866,6,1,1,4,8,5,0
39.61428543,-90.04500659,15,1,2,9,8,3,0
39.87519222,-90.50529587,4,1,1,4,8,3,0
39.74904958,-90.27461234,6,1,1,9,3,3,0
39.67112165,-90.22870096,4,4,1,1,8,1,0
39.75863883,-90.33579529,4,4,1,2,8,2,0
39.5672234,-90.22802638,4,1,1,1,8,1,0
42.38569241,-88.61802823,4,3,1,1,8,1,0
42.25512413,-88.56946318,11,1,2,3,8,3,0
42.42998808,-88.57967093,7,1,1,3,8,3,0
42.21854582,-88.61678561,6,1,1,3,8,3,0
42.25056344,-88.65904083,4,9,1,9,8,1,0
42.28011851,-88.43304962,4,4,1,2,3,3,0
41.8935015,-87.84194866,15,5,2,3,3,9,0
41.87719655,-87.83876582,15,1,2,1,3,1,0
41.88257154,-87.83897984,10,5,2,1,3,1,0
41.89363471,-87.83456148,15,1,2,1,5,1,0
41.87452915,-87.85343319,6,5,1,4,5,3,0
41.86432963,-87.84282402,15,5,2,9,5,1,0
41.87161534,-87.8435006,11,5,2,3,3,3,0
41.88221574,-87.85530051,11,5,2,3,3,3,0
41.87894275,-87.83881542,10,1,2,3,3,3,0
39.48446723,-88.30834981,12,1,2,1,4,1,0
42.02810525,-88.22372743,11,1,2,1,3,3,0
41.99590425,-88.11425049,11,1,2,3,5,3,0
